Signup_Date,Name,Email,Phone,Product_Type,Plan_Tier,Delivery_Method,Account_Type,Linked_Accounts_Count,Voice_Accent_Anomaly_Flag,Completion_Time,IP_Address,Fraud_Risk_Flag
2026-07-11,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Essential,Physical SIM,Existing Account,2,,255,118.116.143.66,0
2026-02-21,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,NBN Fixed Internet,NBN Standard,eSIM via App,Existing Account,1,,102,177.12.246.12,0
2025-10-17,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Basic,Physical SIM,Existing Account,1,,444,143.90.153.193,0
2026-05-21,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Premium,eSIM via App,New Unrecognized Account,2,,195,28.224.168.79,0
2024-09-07,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,NBN Fixed Internet,NBN Standard,Physical SIM,Existing Account,1,,569,13.253.35.24,0
2024-09-16,<PERSON>,<EMAIL_ADDRESS>,+61 8 4040 0457,NBN Fixed Internet,NBN Standard,Physical SIM,Existing Account,1,,131,6.197.9.228,0
2024-10-03,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Premium,eSIM via App,Existing Account,1,,246,103.13.126.75,0
2025-05-10,<PERSON>,<EMAIL_ADDRESS>,8658.4884,5G Mobile Plan,Basic,eSIM via App,Existing Account,0,,436,178.231.18.172,0
2025-05-13,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Basic,Physical SIM,Existing Account,2,,203,22.193.237.32,0
2026-07-14,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Premium,eSIM via App,Existing Account,1,,281,184.56.83.6,0
2024-12-06,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,NBN Fixed Internet,NBN Standard,Physical SIM,New Unrecognized Account,0,,500,54.244.85.86,0
2024-08-05,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,NBN Fixed Internet,NBN Standard,eSIM via App,Existing Account,0,,453,75.156.169.0,0
2024-04-06,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Essential,eSIM via App,New Unrecognized Account,0,,199,111.122.143.118,0
2025-08-09,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Essential,eSIM via App,Existing Account,2,,417,55.109.110.245,0
2025-08-10,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Essential,eSIM via App,Existing Account,1,,543,196.239.26.3,0
2026-06-13,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Premium,Physical SIM,New Unrecognized Account,0,,102,84.231.60.118,0
2024-09-08,<PERSON>,<EMAIL_ADDRESS>,7818 9618,NBN Fixed Internet,NBN Standard,eSIM via App,New Unrecognized Account,1,,285,62.221.65.168,0
2024-06-08,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Basic,eSIM via App,New Unrecognized Account,2,,533,30.193.5.141,0
2024-08-05,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Basic,Physical SIM,Existing Account,0,,378,106.94.121.66,0
2025-09-23,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Essential,Physical SIM,New Unrecognized Account,0,,394,81.98.193.208,0
2024-08-24,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,NBN Fixed Internet,NBN Standard,Physical SIM,Existing Account,2,,140,9.3.9.206,0
2024-08-27,<PERSON>,<EMAIL_ADDRESS>,9488 3403,NBN Fixed Internet,NBN Standard,eSIM via App,New Unrecognized Account,1,,122,81.73.17.0,0
2024-06-10,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,NBN Fixed Internet,NBN Standard,eSIM via App,New Unrecognized Account,2,,389,176.91.202.130,0
2025-04-18,<PERSON>,<EMAIL_ADDRESS>,9107 2638,5G Mobile Plan,Essential,Physical SIM,Existing Account,1,,422,195.250.188.172,0
2026-05-02,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Basic,Physical SIM,Existing Account,1,,306,166.200.7.66,0
2025-10-03,Mr. <PERSON> PhD,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Premium,Physical SIM,New Unrecognized Account,2,,364,75.103.170.203,0
2024-01-23,<PERSON>,<EMAIL_ADDRESS>,2491.5114,NBN Fixed Internet,NBN Standard,Physical SIM,Existing Account,1,,345,73.62.168.33,0
2026-02-13,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Essential,Physical SIM,Existing Account,1,,404,63.17.224.236,0
2025-07-22,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,NBN Fixed Internet,NBN Standard,Physical SIM,New Unrecognized Account,1,,165,39.232.234.157,0
2025-12-12,<PERSON>,<EMAIL_ADDRESS>,20422994,5G Mobile Plan,Premium,Physical SIM,Existing Account,0,,595,196.187.231.255,0
2025-05-22,<PERSON>,<EMAIL_ADDRESS>,5107 6192,NBN Fixed Internet,NBN Standard,Physical SIM,New Unrecognized Account,1,,453,162.147.6.189,0
2026-08-19,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Premium,eSIM via App,New Unrecognized Account,2,,553,80.182.121.151,0
2025-03-01,<PERSON>,<EMAIL_ADDRESS>,41262789,NBN Fixed Internet,NBN Standard,eSIM via App,Existing Account,2,,587,61.248.224.1,0
2025-07-15,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Basic,eSIM via App,Existing Account,0,,458,158.164.137.68,0
2025-05-14,Dr. <PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,NBN Fixed Internet,NBN Standard,Physical SIM,New Unrecognized Account,1,,153,7.149.62.177,0
2026-05-05,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,NBN Fixed Internet,NBN Standard,Physical SIM,Existing Account,2,,420,3.150.201.197,0
2024-01-05,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,NBN Fixed Internet,NBN Standard,Physical SIM,Existing Account,0,,78,140.200.212.175,0
2025-09-29,<PERSON>,<EMAIL_ADDRESS>,+61-453-718-732,NBN Fixed Internet,NBN Standard,Physical SIM,Existing Account,0,,332,140.246.16.57,0
2026-01-27,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Essential,Physical SIM,New Unrecognized Account,2,,553,12.149.152.213,0
2026-04-13,<PERSON>,<EMAIL_ADDRESS>,(07) 2867 6018,5G Mobile Plan,Basic,eSIM via App,Existing Account,2,,578,96.112.202.124,0
2024-05-14,<PERSON>,<EMAIL_ADDRESS>,9226-8160,NBN Fixed Internet,NBN Standard,Physical SIM,Existing Account,1,,110,86.172.75.101,0
2026-04-15,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,NBN Fixed Internet,NBN Standard,Physical SIM,Existing Account,2,,519,194.129.146.189,0
2024-04-08,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,NBN Fixed Internet,NBN Standard,Physical SIM,Existing Account,2,,112,166.10.234.235,0
2026-04-05,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Essential,Physical SIM,New Unrecognized Account,1,,457,94.138.68.223,0
2025-06-06,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Premium,Physical SIM,Existing Account,0,,414,169.154.13.79,0
2026-08-03,<PERSON>,<EMAIL_ADDRESS>,+61 8 4205 8174,NBN Fixed Internet,NBN Standard,Physical SIM,Existing Account,1,,179,115.230.253.201,0
2025-03-09,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Essential,Physical SIM,Existing Account,1,,130,75.211.118.38,0
2024-02-01,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Essential,Physical SIM,Existing Account,0,,179,43.250.15.144,0
2024-12-16,<PERSON>,<EMAIL_ADDRESS>,+61.7.6308.1041,5G Mobile Plan,Essential,eSIM via App,Existing Account,0,,163,138.226.155.192,0
2026-05-26,<PERSON>,<EMAIL_ADDRESS>,7999-4040,5G Mobile Plan,Essential,Physical SIM,Existing Account,0,,441,113.57.190.88,0
2025-08-20,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,NBN Fixed Internet,NBN Standard,eSIM via App,Existing Account,2,,540,192.31.140.34,0
2025-12-21,<PERSON>,<EMAIL_ADDRESS>,+61-441-872-621,NBN Fixed Internet,NBN Standard,Physical SIM,Existing Account,0,,100,88.203.208.101,0
2024-01-27,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Premium,Physical SIM,New Unrecognized Account,1,,496,50.41.29.147,0
2025-02-06,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Premium,eSIM via App,Existing Account,0,,367,125.14.39.175,0
2025-03-30,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Essential,eSIM via App,New Unrecognized Account,0,,479,160.24.132.80,0
2026-01-13,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Basic,Physical SIM,Existing Account,1,,322,19.28.119.43,0
2025-02-10,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,NBN Fixed Internet,NBN Standard,Physical SIM,Existing Account,2,,423,151.159.18.111,0
2025-11-06,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Basic,Physical SIM,Existing Account,1,,480,99.123.136.185,0
2024-12-18,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,NBN Fixed Internet,NBN Standard,Physical SIM,New Unrecognized Account,2,,196,81.176.189.174,0
2024-04-21,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Premium,eSIM via App,Existing Account,2,,137,46.65.199.238,0
2026-06-15,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Essential,eSIM via App,Existing Account,0,,336,95.150.223.29,0
2026-06-30,<PERSON>,<EMAIL_ADDRESS>,3629.6310,5G Mobile Plan,Essential,eSIM via App,New Unrecognized Account,7,,24,192.168.1.1,1
2026-02-19,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Premium,eSIM via App,Existing Account,0,,591,7.174.47.68,0
2024-01-21,<PERSON>,<EMAIL_ADDRESS>,+61-8-3089-4769,5G Mobile Plan,Basic,Physical SIM,New Unrecognized Account,0,,204,141.160.12.163,0
2024-08-24,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Premium,eSIM via App,Existing Account,2,,431,140.69.81.24,0
2024-10-30,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Premium,eSIM via App,Existing Account,0,,71,210.170.62.85,0
2026-05-30,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Essential,Physical SIM,Existing Account,1,,78,114.117.202.215,0
2025-06-29,<PERSON>,<EMAIL_ADDRESS>,+61841073951,5G Mobile Plan,Premium,Physical SIM,Existing Account,2,,546,198.106.218.219,0
2026-03-13,<PERSON>,<EMAIL_ADDRESS>,7518.1111,5G Mobile Plan,Premium,Physical SIM,Existing Account,2,,207,102.118.120.25,0
2024-10-17,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Basic,eSIM via App,New Unrecognized Account,0,,257,186.96.136.52,0
2025-05-22,<PERSON>,<EMAIL_ADDRESS>,43684578,5G Mobile Plan,Premium,eSIM via App,Existing Account,2,,267,204.138.136.191,0
2026-04-16,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Basic,Physical SIM,Existing Account,0,,434,153.135.169.124,0
2024-09-02,<PERSON>,<EMAIL_ADDRESS>,4270.5882,NBN Fixed Internet,NBN Standard,Physical SIM,Existing Account,1,,589,42.6.24.181,0
2025-11-12,<PERSON> PhD,<EMAIL_ADDRESS>,<PHONE_NUMBER>,NBN Fixed Internet,NBN Standard,eSIM via App,Existing Account,1,,522,201.18.229.250,0
2024-03-30,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Basic,eSIM via App,New Unrecognized Account,2,,249,58.124.249.86,0
2026-01-11,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,NBN Fixed Internet,NBN Standard,Physical SIM,New Unrecognized Account,1,,168,33.190.124.138,0
2025-03-15,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Essential,Physical SIM,New Unrecognized Account,0,,91,164.239.223.215,0
2025-05-12,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Essential,Physical SIM,New Unrecognized Account,1,,215,43.40.71.91,0
2025-02-14,<PERSON>,<EMAIL_ADDRESS>,68104502,5G Mobile Plan,Essential,eSIM via App,Existing Account,0,,381,202.79.182.200,0
2026-05-18,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Basic,Physical SIM,Existing Account,2,,526,78.250.198.16,0
2025-10-09,<PERSON>,<EMAIL_ADDRESS>,2399.9965,NBN Fixed Internet,NBN Standard,Physical SIM,Existing Account,2,,295,7.15.234.249,0
2025-09-07,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,NBN Fixed Internet,NBN Standard,Physical SIM,Existing Account,1,,114,112.82.71.190,0
2024-07-24,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Basic,Physical SIM,Existing Account,0,,289,164.43.21.28,0
2026-03-26,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,NBN Fixed Internet,NBN Standard,eSIM via App,Existing Account,0,,598,85.51.168.97,0
2025-02-09,<PERSON>,<EMAIL_ADDRESS>,4286-6256,NBN Fixed Internet,NBN Standard,Physical SIM,Existing Account,1,,183,102.43.95.178,0
2024-03-24,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Premium,eSIM via App,New Unrecognized Account,0,,575,21.195.107.201,0
2026-05-12,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Essential,Physical SIM,Existing Account,0,,93,110.57.32.153,0
2026-02-24,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,NBN Fixed Internet,NBN Standard,eSIM via App,Existing Account,1,,419,129.137.201.173,0
2025-08-05,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,NBN Fixed Internet,NBN Standard,eSIM via App,Existing Account,0,,98,216.52.245.48,0
2024-07-25,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Essential,Physical SIM,Existing Account,1,,120,105.177.167.1,0
2026-04-01,<PERSON>,<EMAIL_ADDRESS>,2661.7350,5G Mobile Plan,Essential,Physical SIM,Existing Account,2,,279,210.214.1.105,0
2024-04-02,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,NBN Fixed Internet,NBN Standard,Physical SIM,Existing Account,1,,425,182.117.201.194,0
2026-01-28,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Premium,Physical SIM,Existing Account,1,,275,20.197.145.64,0
2026-07-28,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Essential,eSIM via App,New Unrecognized Account,0,,62,219.133.15.47,0
2024-06-14,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Basic,Physical SIM,Existing Account,0,,231,23.60.82.119,0
2026-05-15,Mrs. <PERSON> Little MD,<EMAIL_ADDRESS>,<PHONE_NUMBER>,NBN Fixed Internet,NBN Standard,eSIM via App,Existing Account,0,,426,100.159.52.94,0
2026-08-29,<PERSON>,<EMAIL_ADDRESS>,07-0174-6393,5G Mobile Plan,Basic,eSIM via App,Existing Account,2,,575,81.54.198.43,0
2024-08-09,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,NBN Fixed Internet,NBN Standard,Physical SIM,Existing Account,1,,180,36.140.119.41,0
2025-05-17,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Basic,eSIM via App,Existing Account,1,,322,134.198.14.206,0
2024-05-24,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Essential,Physical SIM,New Unrecognized Account,1,,588,45.236.165.83,0
2026-01-16,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Essential,eSIM via App,New Unrecognized Account,1,,82,183.77.38.176,0
2025-10-07,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Premium,Physical SIM,New Unrecognized Account,1,,502,194.137.0.185,0
2024-09-18,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Premium,eSIM via App,Existing Account,2,,483,5.32.10.189,0
2025-09-27,<PERSON>,<EMAIL_ADDRESS>,8383 4375,5G Mobile Plan,Premium,eSIM via App,Existing Account,1,,421,167.224.205.42,0
2025-07-25,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Premium,eSIM via App,New Unrecognized Account,1,,551,33.0.235.117,0
2026-06-08,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,NBN Fixed Internet,NBN Standard,Physical SIM,New Unrecognized Account,1,,133,30.217.111.220,0
2024-08-16,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Premium,eSIM via App,Existing Account,1,,185,119.229.123.226,0
2026-06-06,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Essential,Physical SIM,Existing Account,1,,327,153.80.112.23,0
2025-05-29,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Basic,Physical SIM,Existing Account,2,,253,56.192.88.138,0
2025-08-05,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,NBN Fixed Internet,NBN Standard,Physical SIM,New Unrecognized Account,1,,226,180.207.5.194,0
2024-01-31,<PERSON>,<EMAIL_ADDRESS>,07-0142-0939,5G Mobile Plan,Essential,Physical SIM,Existing Account,2,,511,216.72.237.42,0
2025-04-14,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Basic,Physical SIM,Existing Account,1,,330,20.204.20.253,0
2025-02-17,<PERSON>,<EMAIL_ADDRESS>,+61805758651,5G Mobile Plan,Essential,Physical SIM,Existing Account,0,,476,193.122.65.221,0
2026-01-05,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,NBN Fixed Internet,NBN Standard,Physical SIM,Existing Account,0,,458,132.227.150.121,0
2025-02-25,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Essential,Physical SIM,Existing Account,2,,319,99.34.180.196,0
2025-05-28,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,NBN Fixed Internet,NBN Standard,eSIM via App,Existing Account,1,,399,49.158.237.134,0
2024-11-22,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Premium,Physical SIM,Existing Account,0,,229,151.181.100.213,0
2026-08-23,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Basic,eSIM via App,New Unrecognized Account,0,,191,68.180.24.67,0
2024-01-13,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,NBN Fixed Internet,NBN Standard,eSIM via App,Existing Account,2,,176,47.52.106.9,0
2024-05-27,<PERSON>,<EMAIL_ADDRESS>,+61 8 4617 8226,5G Mobile Plan,Premium,Physical SIM,Existing Account,1,,418,52.20.61.21,0
2025-07-01,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,NBN Fixed Internet,NBN Standard,eSIM via App,Existing Account,1,,333,139.166.134.43,0
2025-02-21,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Premium,eSIM via App,Existing Account,1,,208,125.84.224.45,0
2025-10-26,Misty Wood,<EMAIL_ADDRESS>,9162.1358,5G Mobile Plan,Basic,eSIM via App,New Unrecognized Account,1,,387,9.205.182.54,0
2024-11-11,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Premium,eSIM via App,Existing Account,1,,312,147.213.245.21,0
2025-08-10,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Premium,eSIM via App,New Unrecognized Account,9,Yes - Accent Mismatch Suspected,7,192.168.1.1,1
2025-04-27,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,NBN Fixed Internet,NBN Standard,Physical SIM,Existing Account,1,,227,32.237.254.24,0
2025-01-31,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,NBN Fixed Internet,NBN Standard,eSIM via App,New Unrecognized Account,0,,564,70.221.20.13,0
2025-11-13,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Premium,eSIM via App,Existing Account,0,,289,69.162.21.119,0
2026-02-14,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,NBN Fixed Internet,NBN Standard,Physical SIM,Existing Account,1,,217,120.78.113.19,0
2025-10-08,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Basic,Physical SIM,Existing Account,2,,63,112.195.56.178,0
2024-03-06,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Essential,Physical SIM,Existing Account,2,,586,51.22.6.126,0
2025-01-13,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Premium,Physical SIM,Existing Account,2,,585,126.109.181.196,0
2026-04-19,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,NBN Fixed Internet,NBN Standard,eSIM via App,Existing Account,0,,414,186.196.71.238,0
2024-01-31,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Premium,Physical SIM,New Unrecognized Account,0,,546,31.17.243.49,0
2025-03-08,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Premium,Physical SIM,New Unrecognized Account,0,,520,35.142.195.36,0
2025-12-24,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Essential,Physical SIM,Existing Account,1,,145,145.173.96.127,0
2024-05-05,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,NBN Fixed Internet,NBN Standard,Physical SIM,New Unrecognized Account,2,,381,165.246.216.2,0
2025-06-04,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,NBN Fixed Internet,NBN Standard,Physical SIM,New Unrecognized Account,2,,548,19.132.59.207,0
2025-01-19,<PERSON>,<EMAIL_ADDRESS>,7574-4426,5G Mobile Plan,Essential,Physical SIM,New Unrecognized Account,1,,92,64.5.51.6,0
2025-09-23,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Essential,Physical SIM,New Unrecognized Account,2,,504,130.230.45.56,0
2025-07-01,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Essential,eSIM via App,Existing Account,2,,454,219.187.139.165,0
2025-05-21,<PERSON>,<EMAIL_ADDRESS>,+61-7-6811-4451,5G Mobile Plan,Basic,Physical SIM,Existing Account,0,,527,195.150.214.11,0
2024-12-20,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,NBN Fixed Internet,NBN Standard,eSIM via App,New Unrecognized Account,1,,152,81.52.247.49,0
2024-03-14,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Premium,eSIM via App,Existing Account,1,,426,53.161.200.246,0
2024-11-22,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Essential,Physical SIM,Existing Account,2,,320,21.191.234.52,0
2026-08-12,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Basic,eSIM via App,Existing Account,2,,176,202.94.225.32,0
2025-08-07,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Premium,Physical SIM,New Unrecognized Account,0,,333,122.78.102.136,0
2024-09-19,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Essential,eSIM via App,Existing Account,1,,216,179.54.208.181,0
2024-10-21,<PERSON>,<EMAIL_ADDRESS>,+61-8-4779-5779,5G Mobile Plan,Essential,Physical SIM,New Unrecognized Account,2,,99,220.74.158.188,0
2025-09-16,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Essential,Physical SIM,Existing Account,0,,186,199.198.248.61,0
2026-03-20,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,NBN Fixed Internet,NBN Standard,Physical SIM,Existing Account,1,,339,157.227.172.101,0
2025-03-13,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Premium,Physical SIM,Existing Account,1,,436,162.168.173.70,0
2024-01-10,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,NBN Fixed Internet,NBN Standard,eSIM via App,Existing Account,0,,467,135.118.86.61,0
2024-02-11,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,NBN Fixed Internet,NBN Standard,Physical SIM,Existing Account,2,,399,113.110.139.143,0
2025-09-04,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Essential,eSIM via App,New Unrecognized Account,0,,246,73.200.117.10,0
2024-04-01,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,NBN Fixed Internet,NBN Standard,eSIM via App,Existing Account,0,,220,5.207.229.37,0
2024-08-18,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Essential,Physical SIM,New Unrecognized Account,2,,387,37.48.85.151,0
2024-03-26,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,NBN Fixed Internet,NBN Standard,Physical SIM,Existing Account,1,,246,7.221.74.25,0
2025-05-10,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,NBN Fixed Internet,NBN Standard,Physical SIM,New Unrecognized Account,0,,502,51.95.148.148,0
2026-01-16,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Premium,eSIM via App,Existing Account,1,,499,181.177.212.39,0
2024-05-06,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Basic,Physical SIM,Existing Account,0,,157,150.206.92.68,0
2025-02-04,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Essential,eSIM via App,Existing Account,2,,253,200.139.64.33,0
