customer_id,name,email,account_type,ip_address,region
2901,Customer_2901,user_2901@example.com,New Unrecognized Account,192.168.205.59,WA
2902,Customer_2902,user_2902@example.com,Existing Account,192.168.195.50,SA
2903,Customer_2903,user_2903@example.com,Existing Account,192.168.128.140,QLD
2904,Customer_2904,user_2904@example.com,New Unrecognized Account,192.168.214.43,QLD
2905,Customer_2905,user_2905@example.com,New Unrecognized Account,192.168.40.16,SA
2906,Customer_2906,user_2906@example.com,Existing Account,192.168.89.89,QLD
2907,Customer_2907,user_2907@example.com,New Unrecognized Account,192.168.67.64,QLD
2908,Customer_2908,user_2908@example.com,New Unrecognized Account,192.168.152.197,WA
2909,Customer_2909,user_2909@example.com,Existing Account,192.168.227.18,NSW
2910,Customer_2910,user_2910@example.com,Existing Account,192.168.135.195,TAS
2911,Customer_2911,user_2911@example.com,Existing Account,192.168.153.182,SA
2912,Customer_2912,user_2912@example.com,Existing Account,192.168.252.163,QLD
2913,Customer_2913,user_2913@example.com,New Unrecognized Account,192.168.129.224,NSW
2914,Customer_2914,user_2914@example.com,Existing Account,192.168.73.80,TAS
2915,Customer_2915,user_2915@example.com,Existing Account,192.168.12.136,VIC
2916,Customer_2916,user_2916@example.com,Existing Account,192.168.156.239,NSW
2917,Customer_2917,user_2917@example.com,Existing Account,192.168.115.158,QLD
2918,Customer_2918,user_2918@example.com,Existing Account,192.168.141.199,SA
2919,Customer_2919,user_2919@example.com,Existing Account,192.168.209.146,VIC
2920,Customer_2920,user_2920@example.com,Existing Account,192.168.78.69,VIC
2921,Customer_2921,user_2921@example.com,New Unrecognized Account,192.168.115.170,SA
2922,Customer_2922,user_2922@example.com,Existing Account,192.168.34.109,VIC
2923,Customer_2923,user_2923@example.com,Existing Account,192.168.28.113,WA
2924,Customer_2924,user_2924@example.com,New Unrecognized Account,192.168.187.81,SA
2925,Customer_2925,user_2925@example.com,New Unrecognized Account,192.168.98.18,NSW
2926,Customer_2926,user_2926@example.com,Existing Account,192.168.201.81,TAS
2927,Customer_2927,user_2927@example.com,New Unrecognized Account,192.168.58.116,WA
2928,Customer_2928,user_2928@example.com,Existing Account,192.168.176.81,NSW
2929,Customer_2929,user_2929@example.com,New Unrecognized Account,192.168.155.241,SA
2930,Customer_2930,user_2930@example.com,New Unrecognized Account,192.168.95.29,SA
2931,Customer_2931,user_2931@example.com,New Unrecognized Account,192.168.19.135,QLD
2932,Customer_2932,user_2932@example.com,Existing Account,192.168.107.34,QLD
2933,Customer_2933,user_2933@example.com,Existing Account,192.168.236.43,TAS
2934,Customer_2934,user_2934@example.com,Existing Account,192.168.149.30,SA
2935,Customer_2935,user_2935@example.com,Existing Account,192.168.232.177,SA
2936,Customer_2936,user_2936@example.com,Existing Account,192.168.212.139,VIC
2937,Customer_2937,user_2937@example.com,New Unrecognized Account,192.168.68.236,QLD
2938,Customer_2938,user_2938@example.com,New Unrecognized Account,192.168.246.200,WA
2939,Customer_2939,user_2939@example.com,Existing Account,192.168.182.62,QLD
2940,Customer_2940,user_2940@example.com,Existing Account,192.168.155.119,VIC
2941,Customer_2941,user_2941@example.com,New Unrecognized Account,192.168.85.198,VIC
2942,Customer_2942,user_2942@example.com,Existing Account,192.168.180.203,WA
2943,Customer_2943,user_2943@example.com,Existing Account,192.168.184.139,TAS
2944,Customer_2944,user_2944@example.com,Existing Account,192.168.235.81,VIC
2945,Customer_2945,user_2945@example.com,Existing Account,192.168.222.16,NSW
2946,Customer_2946,user_2946@example.com,Existing Account,192.168.50.155,QLD
2947,Customer_2947,user_2947@example.com,Existing Account,192.168.104.62,QLD
2948,Customer_2948,user_2948@example.com,Existing Account,192.168.5.54,NSW
2949,Customer_2949,user_2949@example.com,Existing Account,192.168.69.187,QLD
2950,Customer_2950,user_2950@example.com,Existing Account,192.168.206.207,VIC
2951,Customer_2951,user_2951@example.com,Existing Account,192.168.90.246,WA
2952,Customer_2952,user_2952@example.com,New Unrecognized Account,192.168.111.152,QLD
2953,Customer_2953,user_2953@example.com,Existing Account,192.168.199.253,SA
2954,Customer_2954,user_2954@example.com,New Unrecognized Account,192.168.215.95,NSW
2955,Customer_2955,user_2955@example.com,Existing Account,192.168.241.251,QLD
2956,Customer_2956,user_2956@example.com,New Unrecognized Account,192.168.73.55,VIC
2957,Customer_2957,user_2957@example.com,Existing Account,192.168.31.166,SA
2958,Customer_2958,user_2958@example.com,Existing Account,192.168.59.212,SA
2959,Customer_2959,user_2959@example.com,Existing Account,192.168.244.112,NSW
2960,Customer_2960,user_2960@example.com,Existing Account,192.168.98.253,SA
2961,Customer_2961,user_2961@example.com,New Unrecognized Account,192.168.78.42,TAS
2962,Customer_2962,user_2962@example.com,Existing Account,192.168.57.46,QLD
2963,Customer_2963,user_2963@example.com,Existing Account,192.168.9.229,SA
2964,Customer_2964,user_2964@example.com,New Unrecognized Account,192.168.223.215,NSW
2965,Customer_2965,user_2965@example.com,Existing Account,192.168.215.176,SA
2966,Customer_2966,user_2966@example.com,Existing Account,192.168.123.43,WA
2967,Customer_2967,user_2967@example.com,Existing Account,192.168.174.186,VIC
2968,Customer_2968,user_2968@example.com,Existing Account,192.168.40.147,QLD
2969,Customer_2969,user_2969@example.com,New Unrecognized Account,192.168.85.234,QLD
2970,Customer_2970,user_2970@example.com,Existing Account,192.168.92.125,QLD
2971,Customer_2971,user_2971@example.com,Existing Account,192.168.21.130,WA
2972,Customer_2972,user_2972@example.com,Existing Account,192.168.56.162,QLD
2973,Customer_2973,user_2973@example.com,Existing Account,192.168.175.99,VIC
2974,Customer_2974,user_2974@example.com,New Unrecognized Account,192.168.156.192,NSW
2975,Customer_2975,user_2975@example.com,Existing Account,192.168.69.27,NSW
2976,Customer_2976,user_2976@example.com,Existing Account,192.168.55.245,VIC
2977,Customer_2977,user_2977@example.com,Existing Account,192.168.66.160,SA
2978,Customer_2978,user_2978@example.com,New Unrecognized Account,192.168.73.220,QLD
2979,Customer_2979,user_2979@example.com,New Unrecognized Account,192.168.252.86,QLD
2980,Customer_2980,user_2980@example.com,New Unrecognized Account,192.168.64.165,WA
2981,Customer_2981,user_2981@example.com,Existing Account,192.168.36.238,QLD
2982,Customer_2982,user_2982@example.com,Existing Account,192.168.111.204,WA
2983,Customer_2983,user_2983@example.com,New Unrecognized Account,192.168.138.60,NSW
2984,Customer_2984,user_2984@example.com,Existing Account,192.168.169.127,QLD
2985,Customer_2985,user_2985@example.com,Existing Account,192.168.219.131,WA
2986,Customer_2986,user_2986@example.com,Existing Account,192.168.78.220,TAS
2987,Customer_2987,user_2987@example.com,Existing Account,192.168.194.148,QLD
2988,Customer_2988,user_2988@example.com,New Unrecognized Account,192.168.133.52,QLD
2989,Customer_2989,user_2989@example.com,Existing Account,192.168.196.88,WA
2990,Customer_2990,user_2990@example.com,Existing Account,192.168.189.53,SA
2991,Customer_2991,user_2991@example.com,Existing Account,192.168.195.76,SA
2992,Customer_2992,user_2992@example.com,New Unrecognized Account,192.168.240.91,QLD
2993,Customer_2993,user_2993@example.com,New Unrecognized Account,192.168.111.145,TAS
2994,Customer_2994,user_2994@example.com,Existing Account,192.168.100.151,QLD
2995,Customer_2995,user_2995@example.com,Existing Account,192.168.24.225,VIC
2996,Customer_2996,user_2996@example.com,New Unrecognized Account,192.168.118.198,TAS
2997,Customer_2997,user_2997@example.com,Existing Account,192.168.133.147,SA
2998,Customer_2998,user_2998@example.com,Existing Account,192.168.57.225,VIC
2999,Customer_2999,user_2999@example.com,Existing Account,192.168.192.252,WA
3000,Customer_3000,user_3000@example.com,Existing Account,192.168.117.81,TAS
3001,Customer_3001,user_3001@example.com,New Unrecognized Account,192.168.145.156,NSW
3002,Customer_3002,user_3002@example.com,Existing Account,192.168.17.231,NSW
3003,Customer_3003,user_3003@example.com,New Unrecognized Account,192.168.79.172,NSW
3004,Customer_3004,user_3004@example.com,Existing Account,192.168.226.1,TAS
3005,Customer_3005,user_3005@example.com,Existing Account,192.168.79.34,NSW
3006,Customer_3006,user_3006@example.com,Existing Account,192.168.147.59,QLD
3007,Customer_3007,user_3007@example.com,Existing Account,192.168.190.185,TAS
3008,Customer_3008,user_3008@example.com,Existing Account,192.168.238.175,WA
3009,Customer_3009,user_3009@example.com,Existing Account,192.168.27.246,TAS
3010,Customer_3010,user_3010@example.com,Existing Account,192.168.14.201,WA
3011,Customer_3011,user_3011@example.com,Existing Account,192.168.3.118,WA
3012,Customer_3012,user_3012@example.com,Existing Account,192.168.145.38,SA
3013,Customer_3013,user_3013@example.com,Existing Account,192.168.56.24,TAS
3014,Customer_3014,user_3014@example.com,New Unrecognized Account,192.168.19.26,WA
3015,Customer_3015,user_3015@example.com,Existing Account,192.168.163.3,TAS
3016,Customer_3016,user_3016@example.com,Existing Account,192.168.188.150,NSW
3017,Customer_3017,user_3017@example.com,New Unrecognized Account,192.168.204.31,TAS
3018,Customer_3018,user_3018@example.com,Existing Account,192.168.32.42,QLD
3019,Customer_3019,user_3019@example.com,Existing Account,192.168.35.119,SA
3020,Customer_3020,user_3020@example.com,Existing Account,192.168.215.213,WA
3021,Customer_3021,user_3021@example.com,Existing Account,192.168.164.194,TAS
3022,Customer_3022,user_3022@example.com,Existing Account,192.168.134.235,QLD
3023,Customer_3023,user_3023@example.com,Existing Account,192.168.165.248,VIC
3024,Customer_3024,user_3024@example.com,New Unrecognized Account,192.168.232.32,WA
3025,Customer_3025,user_3025@example.com,Existing Account,192.168.224.170,QLD
3026,Customer_3026,user_3026@example.com,Existing Account,192.168.225.45,VIC
3027,Customer_3027,user_3027@example.com,Existing Account,192.168.189.157,SA
3028,Customer_3028,user_3028@example.com,Existing Account,192.168.12.201,NSW
3029,Customer_3029,user_3029@example.com,Existing Account,192.168.236.223,QLD
3030,Customer_3030,user_3030@example.com,New Unrecognized Account,192.168.149.66,NSW
3031,Customer_3031,user_3031@example.com,Existing Account,192.168.114.113,SA
3032,Customer_3032,user_3032@example.com,New Unrecognized Account,192.168.194.200,WA
3033,Customer_3033,user_3033@example.com,New Unrecognized Account,192.168.67.19,NSW
3034,Customer_3034,user_3034@example.com,Existing Account,192.168.120.239,WA
3035,Customer_3035,user_3035@example.com,Existing Account,192.168.243.114,TAS
3036,Customer_3036,user_3036@example.com,Existing Account,192.168.95.142,SA
3037,Customer_3037,user_3037@example.com,Existing Account,192.168.139.163,WA
3038,Customer_3038,user_3038@example.com,Existing Account,192.168.235.144,NSW
3039,Customer_3039,user_3039@example.com,New Unrecognized Account,192.168.218.184,VIC
3040,Customer_3040,user_3040@example.com,Existing Account,192.168.165.149,SA
3041,Customer_3041,user_3041@example.com,Existing Account,192.168.213.233,TAS
3042,Customer_3042,user_3042@example.com,Existing Account,192.168.28.108,VIC
3043,Customer_3043,user_3043@example.com,New Unrecognized Account,192.168.229.153,TAS
3044,Customer_3044,user_3044@example.com,New Unrecognized Account,192.168.39.122,VIC
3045,Customer_3045,user_3045@example.com,New Unrecognized Account,192.168.138.11,NSW
3046,Customer_3046,user_3046@example.com,Existing Account,192.168.17.192,SA
3047,Customer_3047,user_3047@example.com,Existing Account,192.168.153.69,WA
3048,Customer_3048,user_3048@example.com,Existing Account,192.168.166.97,NSW
3049,Customer_3049,user_3049@example.com,New Unrecognized Account,192.168.180.23,WA
3050,Customer_3050,user_3050@example.com,New Unrecognized Account,192.168.9.42,TAS
3051,Customer_3051,user_3051@example.com,Existing Account,192.168.174.233,NSW
3052,Customer_3052,user_3052@example.com,New Unrecognized Account,192.168.5.51,TAS
3053,Customer_3053,user_3053@example.com,New Unrecognized Account,192.168.237.194,VIC
3054,Customer_3054,user_3054@example.com,Existing Account,192.168.110.87,NSW
3055,Customer_3055,user_3055@example.com,Existing Account,192.168.231.178,QLD
3056,Customer_3056,user_3056@example.com,Existing Account,192.168.89.89,NSW
3057,Customer_3057,user_3057@example.com,Existing Account,192.168.103.131,VIC
3058,Customer_3058,user_3058@example.com,Existing Account,192.168.223.254,QLD
3059,Customer_3059,user_3059@example.com,New Unrecognized Account,192.168.39.182,WA
3060,Customer_3060,user_3060@example.com,Existing Account,192.168.170.204,NSW
3061,Customer_3061,user_3061@example.com,New Unrecognized Account,192.168.114.120,WA
3062,Customer_3062,user_3062@example.com,Existing Account,192.168.118.21,TAS
3063,Customer_3063,user_3063@example.com,Existing Account,192.168.14.170,WA
3064,Customer_3064,user_3064@example.com,New Unrecognized Account,192.168.179.98,WA
3065,Customer_3065,user_3065@example.com,New Unrecognized Account,192.168.96.110,QLD
3066,Customer_3066,user_3066@example.com,Existing Account,192.168.180.136,NSW
3067,Customer_3067,user_3067@example.com,Existing Account,192.168.51.206,QLD
3068,Customer_3068,user_3068@example.com,Existing Account,192.168.109.20,TAS
3069,Customer_3069,user_3069@example.com,New Unrecognized Account,192.168.234.191,NSW
3070,Customer_3070,user_3070@example.com,New Unrecognized Account,192.168.223.233,QLD
3071,Customer_3071,user_3071@example.com,New Unrecognized Account,192.168.247.32,WA
3072,Customer_3072,user_3072@example.com,Existing Account,192.168.134.20,TAS
3073,Customer_3073,user_3073@example.com,Existing Account,192.168.12.24,SA
3074,Customer_3074,user_3074@example.com,New Unrecognized Account,192.168.65.201,VIC
3075,Customer_3075,user_3075@example.com,Existing Account,192.168.12.119,TAS
3076,Customer_3076,user_3076@example.com,Existing Account,192.168.50.230,WA
3077,Customer_3077,user_3077@example.com,New Unrecognized Account,192.168.183.97,NSW
3078,Customer_3078,user_3078@example.com,Existing Account,192.168.168.66,TAS
3079,Customer_3079,user_3079@example.com,Existing Account,192.168.174.235,VIC
3080,Customer_3080,user_3080@example.com,Existing Account,192.168.246.213,VIC
3081,Customer_3081,user_3081@example.com,Existing Account,192.168.169.179,TAS
3082,Customer_3082,user_3082@example.com,New Unrecognized Account,192.168.127.98,WA
3083,Customer_3083,user_3083@example.com,Existing Account,192.168.9.184,QLD
3084,Customer_3084,user_3084@example.com,Existing Account,192.168.91.115,NSW
3085,Customer_3085,user_3085@example.com,Existing Account,192.168.84.200,SA
3086,Customer_3086,user_3086@example.com,Existing Account,192.168.17.66,QLD
3087,Customer_3087,user_3087@example.com,Existing Account,192.168.120.120,VIC
3088,Customer_3088,user_3088@example.com,Existing Account,192.168.44.209,NSW
3089,Customer_3089,user_3089@example.com,Existing Account,192.168.115.7,QLD
3090,Customer_3090,user_3090@example.com,Existing Account,192.168.19.164,TAS
3091,Customer_3091,user_3091@example.com,Existing Account,192.168.46.125,NSW
3092,Customer_3092,user_3092@example.com,Existing Account,192.168.194.27,SA
3093,Customer_3093,user_3093@example.com,Existing Account,192.168.240.77,WA
3094,Customer_3094,user_3094@example.com,Existing Account,192.168.151.9,SA
3095,Customer_3095,user_3095@example.com,Existing Account,192.168.48.147,VIC
3096,Customer_3096,user_3096@example.com,New Unrecognized Account,192.168.193.27,TAS
3097,Customer_3097,user_3097@example.com,Existing Account,192.168.192.48,VIC
3098,Customer_3098,user_3098@example.com,Existing Account,192.168.173.90,WA
3099,Customer_3099,user_3099@example.com,Existing Account,192.168.48.112,TAS
3100,Customer_3100,user_3100@example.com,Existing Account,192.168.47.188,TAS
3101,Customer_3101,user_3101@example.com,Existing Account,192.168.247.150,SA
3102,Customer_3102,user_3102@example.com,Existing Account,192.168.37.117,WA
3103,Customer_3103,user_3103@example.com,New Unrecognized Account,192.168.51.249,QLD
3104,Customer_3104,user_3104@example.com,New Unrecognized Account,192.168.102.54,WA
3105,Customer_3105,user_3105@example.com,New Unrecognized Account,192.168.249.217,NSW
3106,Customer_3106,user_3106@example.com,Existing Account,192.168.242.5,WA
3107,Customer_3107,user_3107@example.com,Existing Account,192.168.237.25,SA
3108,Customer_3108,user_3108@example.com,Existing Account,192.168.93.132,TAS
3109,Customer_3109,user_3109@example.com,New Unrecognized Account,192.168.71.18,NSW
3110,Customer_3110,user_3110@example.com,Existing Account,192.168.40.148,TAS
3111,Customer_3111,user_3111@example.com,Existing Account,192.168.39.50,QLD
3112,Customer_3112,user_3112@example.com,Existing Account,192.168.224.99,QLD
3113,Customer_3113,user_3113@example.com,Existing Account,192.168.61.82,WA
3114,Customer_3114,user_3114@example.com,New Unrecognized Account,192.168.70.15,SA
3115,Customer_3115,user_3115@example.com,Existing Account,192.168.243.229,WA
3116,Customer_3116,user_3116@example.com,Existing Account,192.168.151.251,TAS
3117,Customer_3117,user_3117@example.com,Existing Account,192.168.158.118,TAS
3118,Customer_3118,user_3118@example.com,Existing Account,192.168.213.7,QLD
3119,Customer_3119,user_3119@example.com,New Unrecognized Account,192.168.66.161,QLD
3120,Customer_3120,user_3120@example.com,Existing Account,192.168.218.207,QLD
3121,Customer_3121,user_3121@example.com,New Unrecognized Account,192.168.199.58,TAS
3122,Customer_3122,user_3122@example.com,Existing Account,192.168.110.184,SA
3123,Customer_3123,user_3123@example.com,Existing Account,192.168.200.141,WA
3124,Customer_3124,user_3124@example.com,Existing Account,192.168.186.182,TAS
3125,Customer_3125,user_3125@example.com,Existing Account,192.168.149.108,SA
3126,Customer_3126,user_3126@example.com,New Unrecognized Account,192.168.14.128,VIC
3127,Customer_3127,user_3127@example.com,Existing Account,192.168.69.236,VIC
3128,Customer_3128,user_3128@example.com,New Unrecognized Account,192.168.170.74,QLD
3129,Customer_3129,user_3129@example.com,Existing Account,192.168.215.130,SA
3130,Customer_3130,user_3130@example.com,New Unrecognized Account,192.168.230.121,VIC
3131,Customer_3131,user_3131@example.com,Existing Account,192.168.208.188,NSW
3132,Customer_3132,user_3132@example.com,Existing Account,192.168.213.67,WA
3133,Customer_3133,user_3133@example.com,Existing Account,192.168.187.199,SA
3134,Customer_3134,user_3134@example.com,Existing Account,192.168.207.76,NSW
3135,Customer_3135,user_3135@example.com,New Unrecognized Account,192.168.108.36,VIC
3136,Customer_3136,user_3136@example.com,New Unrecognized Account,192.168.110.157,TAS
3137,Customer_3137,user_3137@example.com,New Unrecognized Account,192.168.123.157,SA
3138,Customer_3138,user_3138@example.com,Existing Account,192.168.135.99,WA
3139,Customer_3139,user_3139@example.com,Existing Account,192.168.64.117,WA
3140,Customer_3140,user_3140@example.com,Existing Account,192.168.75.170,WA
3141,Customer_3141,user_3141@example.com,Existing Account,192.168.180.5,SA
3142,Customer_3142,user_3142@example.com,Existing Account,192.168.212.198,VIC
3143,Customer_3143,user_3143@example.com,New Unrecognized Account,192.168.58.74,VIC
3144,Customer_3144,user_3144@example.com,Existing Account,192.168.119.176,SA
3145,Customer_3145,user_3145@example.com,Existing Account,192.168.52.100,QLD
3146,Customer_3146,user_3146@example.com,Existing Account,192.168.87.251,TAS
3147,Customer_3147,user_3147@example.com,Existing Account,192.168.165.140,TAS
3148,Customer_3148,user_3148@example.com,New Unrecognized Account,192.168.180.26,WA
3149,Customer_3149,user_3149@example.com,New Unrecognized Account,192.168.179.140,WA
3150,Customer_3150,user_3150@example.com,New Unrecognized Account,192.168.145.139,TAS
3151,Customer_3151,user_3151@example.com,Existing Account,192.168.231.108,SA
3152,Customer_3152,user_3152@example.com,Existing Account,192.168.200.149,QLD
3153,Customer_3153,user_3153@example.com,Existing Account,192.168.59.11,WA
3154,Customer_3154,user_3154@example.com,Existing Account,192.168.239.183,WA
3155,Customer_3155,user_3155@example.com,Existing Account,192.168.95.56,QLD
3156,Customer_3156,user_3156@example.com,Existing Account,192.168.118.95,QLD
3157,Customer_3157,user_3157@example.com,Existing Account,192.168.10.201,NSW
3158,Customer_3158,user_3158@example.com,New Unrecognized Account,192.168.227.146,NSW
3159,Customer_3159,user_3159@example.com,Existing Account,192.168.164.164,TAS
3160,Customer_3160,user_3160@example.com,Existing Account,192.168.153.211,QLD
3161,Customer_3161,user_3161@example.com,Existing Account,192.168.144.185,WA
3162,Customer_3162,user_3162@example.com,Existing Account,192.168.225.246,SA
3163,Customer_3163,user_3163@example.com,Existing Account,192.168.110.201,SA
3164,Customer_3164,user_3164@example.com,Existing Account,192.168.133.105,TAS
3165,Customer_3165,user_3165@example.com,Existing Account,192.168.69.159,TAS
3166,Customer_3166,user_3166@example.com,New Unrecognized Account,192.168.184.88,QLD
3167,Customer_3167,user_3167@example.com,Existing Account,192.168.1.116,NSW
3168,Customer_3168,user_3168@example.com,New Unrecognized Account,192.168.126.116,TAS
3169,Customer_3169,user_3169@example.com,Existing Account,192.168.11.181,WA
3170,Customer_3170,user_3170@example.com,Existing Account,192.168.14.250,VIC
3171,Customer_3171,user_3171@example.com,Existing Account,192.168.240.161,TAS
3172,Customer_3172,user_3172@example.com,Existing Account,192.168.229.150,QLD
3173,Customer_3173,user_3173@example.com,Existing Account,192.168.80.42,TAS
3174,Customer_3174,user_3174@example.com,Existing Account,192.168.116.49,TAS
3175,Customer_3175,user_3175@example.com,Existing Account,192.168.46.165,VIC
3176,Customer_3176,user_3176@example.com,Existing Account,192.168.25.118,QLD
3177,Customer_3177,user_3177@example.com,Existing Account,192.168.64.133,SA
3178,Customer_3178,user_3178@example.com,Existing Account,192.168.1.17,QLD
3179,Customer_3179,user_3179@example.com,Existing Account,192.168.58.102,TAS
3180,Customer_3180,user_3180@example.com,New Unrecognized Account,192.168.43.10,SA
3181,Customer_3181,user_3181@example.com,Existing Account,192.168.203.177,WA
3182,Customer_3182,user_3182@example.com,Existing Account,192.168.226.170,QLD
3183,Customer_3183,user_3183@example.com,Existing Account,192.168.16.167,NSW
3184,Customer_3184,user_3184@example.com,Existing Account,192.168.203.92,WA
3185,Customer_3185,user_3185@example.com,Existing Account,192.168.178.2,SA
3186,Customer_3186,user_3186@example.com,New Unrecognized Account,192.168.158.176,QLD
3187,Customer_3187,user_3187@example.com,Existing Account,192.168.48.85,NSW
3188,Customer_3188,user_3188@example.com,Existing Account,192.168.196.34,NSW
3189,Customer_3189,user_3189@example.com,Existing Account,192.168.135.23,WA
3190,Customer_3190,user_3190@example.com,Existing Account,192.168.69.23,WA
3191,Customer_3191,user_3191@example.com,Existing Account,192.168.176.138,SA
3192,Customer_3192,user_3192@example.com,Existing Account,192.168.215.197,WA
3193,Customer_3193,user_3193@example.com,New Unrecognized Account,192.168.64.82,TAS
3194,Customer_3194,user_3194@example.com,Existing Account,192.168.189.78,QLD
3195,Customer_3195,user_3195@example.com,New Unrecognized Account,192.168.134.3,WA
3196,Customer_3196,user_3196@example.com,Existing Account,192.168.1.62,NSW
3197,Customer_3197,user_3197@example.com,Existing Account,192.168.143.36,VIC
3198,Customer_3198,user_3198@example.com,Existing Account,192.168.209.57,TAS
3199,Customer_3199,user_3199@example.com,New Unrecognized Account,192.168.188.71,SA
3200,Customer_3200,user_3200@example.com,Existing Account,192.168.198.246,TAS
3201,Customer_3201,user_3201@example.com,Existing Account,192.168.11.157,VIC
3202,Customer_3202,user_3202@example.com,New Unrecognized Account,192.168.148.192,WA
3203,Customer_3203,user_3203@example.com,Existing Account,192.168.32.181,SA
3204,Customer_3204,user_3204@example.com,New Unrecognized Account,192.168.95.53,NSW
3205,Customer_3205,user_3205@example.com,New Unrecognized Account,192.168.33.159,WA
3206,Customer_3206,user_3206@example.com,New Unrecognized Account,192.168.114.65,SA
3207,Customer_3207,user_3207@example.com,Existing Account,192.168.51.50,VIC
3208,Customer_3208,user_3208@example.com,Existing Account,192.168.121.15,VIC
3209,Customer_3209,user_3209@example.com,Existing Account,192.168.140.219,TAS
3210,Customer_3210,user_3210@example.com,Existing Account,192.168.121.244,SA
3211,Customer_3211,user_3211@example.com,Existing Account,192.168.233.180,WA
3212,Customer_3212,user_3212@example.com,New Unrecognized Account,192.168.100.25,NSW
3213,Customer_3213,user_3213@example.com,New Unrecognized Account,192.168.194.7,TAS
3214,Customer_3214,user_3214@example.com,Existing Account,192.168.101.69,VIC
3215,Customer_3215,user_3215@example.com,Existing Account,192.168.149.68,WA
3216,Customer_3216,user_3216@example.com,Existing Account,192.168.122.155,SA
3217,Customer_3217,user_3217@example.com,Existing Account,192.168.216.237,SA
3218,Customer_3218,user_3218@example.com,New Unrecognized Account,192.168.88.219,TAS
3219,Customer_3219,user_3219@example.com,New Unrecognized Account,192.168.128.55,QLD
3220,Customer_3220,user_3220@example.com,Existing Account,192.168.129.254,SA
3221,Customer_3221,user_3221@example.com,New Unrecognized Account,192.168.246.65,TAS
3222,Customer_3222,user_3222@example.com,Existing Account,192.168.243.120,WA
3223,Customer_3223,user_3223@example.com,Existing Account,192.168.36.214,QLD
3224,Customer_3224,user_3224@example.com,New Unrecognized Account,192.168.21.155,TAS
3225,Customer_3225,user_3225@example.com,New Unrecognized Account,192.168.139.252,TAS
3226,Customer_3226,user_3226@example.com,Existing Account,192.168.17.110,VIC
3227,Customer_3227,user_3227@example.com,Existing Account,192.168.15.186,SA
3228,Customer_3228,user_3228@example.com,New Unrecognized Account,192.168.36.99,WA
3229,Customer_3229,user_3229@example.com,New Unrecognized Account,192.168.155.55,TAS
3230,Customer_3230,user_3230@example.com,Existing Account,192.168.202.220,SA
3231,Customer_3231,user_3231@example.com,New Unrecognized Account,192.168.44.69,WA
3232,Customer_3232,user_3232@example.com,New Unrecognized Account,192.168.41.182,QLD
3233,Customer_3233,user_3233@example.com,Existing Account,192.168.212.50,TAS
3234,Customer_3234,user_3234@example.com,New Unrecognized Account,192.168.229.154,VIC
3235,Customer_3235,user_3235@example.com,Existing Account,192.168.76.24,SA
3236,Customer_3236,user_3236@example.com,Existing Account,192.168.72.50,QLD
3237,Customer_3237,user_3237@example.com,Existing Account,192.168.76.16,WA
3238,Customer_3238,user_3238@example.com,New Unrecognized Account,192.168.166.210,VIC
3239,Customer_3239,user_3239@example.com,Existing Account,192.168.198.59,QLD
3240,Customer_3240,user_3240@example.com,New Unrecognized Account,192.168.58.19,VIC
3241,Customer_3241,user_3241@example.com,Existing Account,192.168.150.237,VIC
3242,Customer_3242,user_3242@example.com,Existing Account,192.168.239.10,WA
3243,Customer_3243,user_3243@example.com,Existing Account,192.168.226.49,SA
3244,Customer_3244,user_3244@example.com,Existing Account,192.168.238.140,QLD
3245,Customer_3245,user_3245@example.com,New Unrecognized Account,192.168.208.20,WA
3246,Customer_3246,user_3246@example.com,Existing Account,192.168.132.132,QLD
3247,Customer_3247,user_3247@example.com,Existing Account,192.168.84.59,TAS
3248,Customer_3248,user_3248@example.com,New Unrecognized Account,192.168.212.125,VIC
3249,Customer_3249,user_3249@example.com,New Unrecognized Account,192.168.136.8,VIC
3250,Customer_3250,user_3250@example.com,Existing Account,192.168.15.156,TAS
3251,Customer_3251,user_3251@example.com,New Unrecognized Account,192.168.215.152,NSW
3252,Customer_3252,user_3252@example.com,Existing Account,192.168.125.75,TAS
3253,Customer_3253,user_3253@example.com,Existing Account,192.168.17.78,WA
3254,Customer_3254,user_3254@example.com,Existing Account,192.168.40.251,TAS
3255,Customer_3255,user_3255@example.com,New Unrecognized Account,192.168.142.252,NSW
3256,Customer_3256,user_3256@example.com,Existing Account,192.168.142.212,TAS
3257,Customer_3257,user_3257@example.com,Existing Account,192.168.68.20,SA
3258,Customer_3258,user_3258@example.com,Existing Account,192.168.218.71,VIC
3259,Customer_3259,user_3259@example.com,Existing Account,192.168.14.69,NSW
3260,Customer_3260,user_3260@example.com,Existing Account,192.168.74.91,NSW
3261,Customer_3261,user_3261@example.com,Existing Account,192.168.7.66,VIC
3262,Customer_3262,user_3262@example.com,Existing Account,192.168.216.67,SA
3263,Customer_3263,user_3263@example.com,Existing Account,192.168.154.93,WA
3264,Customer_3264,user_3264@example.com,Existing Account,192.168.160.155,TAS
3265,Customer_3265,user_3265@example.com,Existing Account,192.168.144.157,VIC
3266,Customer_3266,user_3266@example.com,Existing Account,192.168.151.189,QLD
3267,Customer_3267,user_3267@example.com,Existing Account,192.168.109.29,NSW
3268,Customer_3268,user_3268@example.com,Existing Account,192.168.142.77,VIC
3269,Customer_3269,user_3269@example.com,Existing Account,192.168.74.56,WA
